match_id,team,elo_pre,elo_post,tournament_type
1069,Lesotho,1349.95,1360.0,African Cup of Nations qualification
1069,Seychelles,1431.46,1394.55,African Cup of Nations qualification
1070,Lebanon,1573.96,1567.32,FIFA World Cup qualification
1070,Myanmar,1495.76,1502.4,FIFA World Cup qualification
1071,Japan,1790.92,1851.36,FIFA World Cup qualification
1071,Syria,1658.06,1639.0,FIFA World Cup qualification
1072,French Guiana,1629.03,1668.27,CFU Caribbean Cup qualification
1072,Cuba,1512.03,1491.76,CFU Caribbean Cup qualification
1073,Iran,1722.48,1728.53,FIFA World Cup qualification
1073,Oman,1490.13,1477.65,FIFA World Cup qualification
1074,India,1359.29,1335.45,FIFA World Cup qualification
1074,Turkmenistan,1431.66,1438.51,FIFA World Cup qualification
1075,Honduras,1484.0,1531.77,FIFA World Cup qualification
1075,El Salvador,1586.8,1548.17,FIFA World Cup qualification
1076,Iraq,1538.48,1543.95,FIFA World Cup qualification
1076,Vietnam,1479.62,1454.65,FIFA World Cup qualification
1055,Afghanistan,1409.24,1422.13,FIFA World Cup qualification
1055,Singapore,1421.58,1390.51,FIFA World Cup qualification
1067,Gambia,1412.21,1419.54,African Cup of Nations qualification
1067,Mauritania,1498.85,1491.52,African Cup of Nations qualification
1054,Malawi,1443.91,1431.9,African Cup of Nations qualification
1054,Guinea,1514.1,1517.59,African Cup of Nations qualification
1056,Angola,1478.19,1452.29,African Cup of Nations qualification
1056,DR Congo,1525.95,1542.59,African Cup of Nations qualification
1052,Mexico,1779.31,1789.15,FIFA World Cup qualification
1052,Canada,1631.08,1613.16,FIFA World Cup qualification
1031,Niger,1488.18,1472.79,African Cup of Nations qualification
1031,Senegal,1672.99,1673.79,African Cup of Nations qualification
1032,Palestine,1577.34,1634.38,FIFA World Cup qualification
1032,Timor-Leste,1256.27,1248.11,FIFA World Cup qualification
1033,Panama,1612.36,1620.05,FIFA World Cup qualification
1033,Haiti,1575.05,1548.26,FIFA World Cup qualification
1034,Paraguay,1662.11,1669.94,FIFA World Cup qualification
1034,Brazil,1754.85,1750.94,FIFA World Cup qualification
1035,Philippines,1372.98,1397.08,FIFA World Cup qualification
1035,North Korea,1494.41,1454.33,FIFA World Cup qualification
1036,Rwanda,1436.85,1514.78,African Cup of Nations qualification
1036,Mauritius,1439.95,1409.69,African Cup of Nations qualification
1037,South Africa,1547.33,1550.76,African Cup of Nations qualification
1037,Cameroon,1587.24,1585.53,African Cup of Nations qualification
1038,Saint Kitts and Nevis,1703.87,1701.38,CFU Caribbean Cup qualification
1038,Antigua and Barbuda,1562.61,1544.18,CFU Caribbean Cup qualification
1039,Sudan,1352.64,1370.39,African Cup of Nations qualification
1039,Ivory Coast,1589.01,1580.13,African Cup of Nations qualification
1040,Suriname,1488.99,1503.52,CFU Caribbean Cup qualification
1040,Guadeloupe,1516.95,1484.54,CFU Caribbean Cup qualification
1041,Togo,1406.91,1420.97,African Cup of Nations qualification
1041,Tunisia,1583.53,1576.5,African Cup of Nations qualification
1053,Namibia,1435.29,1404.22,African Cup of Nations qualification
1053,Burundi,1422.92,1459.53,African Cup of Nations qualification
1043,United Arab Emirates,1669.0,1673.03,FIFA World Cup qualification
1043,Saudi Arabia,1715.97,1711.94,FIFA World Cup qualification
1051,Tajikistan,1457.29,1430.62,FIFA World Cup qualification
1051,Kyrgyzstan,1495.94,1504.95,FIFA World Cup qualification
1050,Morocco,1563.77,1599.71,African Cup of Nations qualification
1050,Cape Verde,1563.95,1533.94,African Cup of Nations qualification
1049,Trinidad and Tobago,1648.35,1718.86,FIFA World Cup qualification
1049,Saint Vincent and the Grenadines,1526.44,1506.55,FIFA World Cup qualification
1048,United States Virgin Islands,1466.36,1438.28,CFU Caribbean Cup qualification
1048,Grenada,1488.66,1498.75,CFU Caribbean Cup qualification
1042,Uganda,1529.27,1529.54,African Cup of Nations qualification
1042,Burkina Faso,1535.51,1534.97,African Cup of Nations qualification
1046,Uzbekistan,1600.2,1598.21,FIFA World Cup qualification
1046,Bahrain,1464.37,1445.53,FIFA World Cup qualification
1045,United States,1619.94,1690.37,FIFA World Cup qualification
1045,Guatemala,1649.48,1616.94,FIFA World Cup qualification
1044,Uruguay,1761.68,1761.9,FIFA World Cup qualification
1044,Peru,1649.64,1628.99,FIFA World Cup qualification
1047,Venezuela,1570.43,1553.45,FIFA World Cup qualification
1047,Chile,1731.86,1755.24,FIFA World Cup qualification
1077,New Zealand,1400.0,1423.94,Oceania Nations Cup
1077,Fiji,1400.0,1380.0,Oceania Nations Cup
1078,Vanuatu,1400.0,1380.0,Oceania Nations Cup
1078,Solomon Islands,1400.0,1407.73,Oceania Nations Cup
1079,Papua New Guinea,1400.0,1400.0,Oceania Nations Cup
1079,New Caledonia,1400.0,1400.0,Oceania Nations Cup
1080,Tahiti,1400.0,1447.53,Oceania Nations Cup
1080,Samoa,1436.21,1414.13,Oceania Nations Cup
1081,Solomon Islands,1407.73,1386.13,Oceania Nations Cup
1081,Fiji,1380.0,1388.97,Oceania Nations Cup
1082,Vanuatu,1380.0,1362.52,Oceania Nations Cup
1082,New Zealand,1423.94,1474.56,Oceania Nations Cup
1088,Martinique,1643.36,1662.01,CFU Caribbean Cup qualification
1088,Guadeloupe,1484.54,1467.38,CFU Caribbean Cup qualification
1087,Curaçao,1503.8,1560.99,CFU Caribbean Cup qualification
1087,Guyana,1536.01,1503.24,CFU Caribbean Cup qualification
1086,Grenada,1498.75,1505.45,CFU Caribbean Cup qualification
1086,Puerto Rico,1577.61,1570.92,CFU Caribbean Cup qualification
1084,Papua New Guinea,1400.0,1402.72,Oceania Nations Cup
1084,Tahiti,1447.53,1444.81,Oceania Nations Cup
1083,Saint Kitts and Nevis,1701.38,1694.09,CFU Caribbean Cup qualification
1083,Suriname,1503.52,1488.97,CFU Caribbean Cup qualification
1085,New Caledonia,1400.0,1464.53,Oceania Nations Cup
1085,Samoa,1414.13,1393.32,Oceania Nations Cup
1089,Laos,1353.73,1322.15,AFC Asian Cup qualification
1089,India,1335.45,1348.27,AFC Asian Cup qualification
1090,Malaysia,1414.16,1448.17,AFC Asian Cup qualification
1090,Timor-Leste,1248.11,1231.45,AFC Asian Cup qualification
1091,Maldives,1372.39,1336.49,AFC Asian Cup qualification
1091,Yemen,1303.12,1342.93,AFC Asian Cup qualification
1092,Seychelles,1394.55,1385.32,African Cup of Nations qualification
1092,Algeria,1690.72,1703.42,African Cup of Nations qualification
1093,Tajikistan,1430.62,1492.68,AFC Asian Cup qualification
1093,Bangladesh,1311.35,1291.27,AFC Asian Cup qualification
1095,Djibouti,1349.2,1336.44,African Cup of Nations qualification
1095,Tunisia,1576.5,1599.27,African Cup of Nations qualification
1094,Libya,1510.87,1518.37,African Cup of Nations qualification
1094,Morocco,1599.71,1592.2,African Cup of Nations qualification
1096,Mauritania,1491.52,1469.44,African Cup of Nations qualification
1096,Cameroon,1585.53,1588.29,African Cup of Nations qualification
1097,Sierra Leone,1388.5,1398.19,African Cup of Nations qualification
1097,Sudan,1370.39,1341.95,African Cup of Nations qualification
1098,United States,1690.37,1674.52,Copa América
1098,Colombia,1763.56,1774.22,Copa América
1109,Botswana,1480.66,1467.76,African Cup of Nations qualification
1109,Uganda,1529.54,1533.71,African Cup of Nations qualification
1110,Burundi,1459.53,1446.0,African Cup of Nations qualification
1110,Senegal,1673.79,1687.07,African Cup of Nations qualification
1107,Gambia,1419.54,1400.36,African Cup of Nations qualification
1107,South Africa,1550.76,1581.69,African Cup of Nations qualification
1112,Costa Rica,1671.49,1671.4,Copa América
1112,Paraguay,1669.94,1670.02,Copa América
1113,Fiji,1388.97,1367.45,Oceania Nations Cup
1113,Vanuatu,1362.52,1371.43,Oceania Nations Cup
1111,Rwanda,1514.78,1478.45,African Cup of Nations qualification
1111,Mozambique,1440.39,1448.66,African Cup of Nations qualification
1106,United States Virgin Islands,1438.28,1413.82,CFU Caribbean Cup qualification
1106,Guyana,1503.24,1596.26,CFU Caribbean Cup qualification
1114,Brazil,1750.94,1749.93,Copa América
1114,Ecuador,1715.87,1717.88,Copa América
1104,São Tomé and Príncipe,1380.3,1362.77,African Cup of Nations qualification
1104,Cape Verde,1533.94,1535.06,African Cup of Nations qualification
1105,Haiti,1548.26,1532.83,Copa América
1105,Peru,1628.99,1633.21,Copa América
1099,Namibia,1404.22,1422.99,African Cup of Nations qualification
1099,Niger,1472.79,1436.94,African Cup of Nations qualification
1100,Guinea-Bissau,1477.0,1496.85,African Cup of Nations qualification
1100,Zambia,1556.06,1537.7,African Cup of Nations qualification
1108,Guadeloupe,1467.38,1484.47,CFU Caribbean Cup qualification
1108,Dominica,1519.76,1485.27,CFU Caribbean Cup qualification
1102,South Sudan,1397.81,1381.07,African Cup of Nations qualification
1102,Mali,1562.67,1586.0,African Cup of Nations qualification
1103,Tanzania,1456.29,1435.25,African Cup of Nations qualification
1103,Egypt,1563.31,1593.64,African Cup of Nations qualification
1101,New Zealand,1474.56,1476.23,Oceania Nations Cup
1101,Solomon Islands,1386.13,1371.12,Oceania Nations Cup
1127,Liberia,1533.52,1524.13,African Cup of Nations qualification
1127,Togo,1420.97,1430.37,African Cup of Nations qualification
1126,Central African Republic,1480.06,1529.81,African Cup of Nations qualification
1126,Angola,1452.29,1424.68,African Cup of Nations qualification
1125,Comoros,1409.14,1389.55,African Cup of Nations qualification
1125,Burkina Faso,1534.97,1536.82,African Cup of Nations qualification
1124,Jamaica,1541.46,1531.8,Copa América
1124,Venezuela,1553.45,1560.64,Copa América
1122,Lesotho,1360.0,1347.63,African Cup of Nations qualification
1122,Ethiopia,1421.49,1429.02,African Cup of Nations qualification
1121,Mexico,1789.15,1800.07,Copa América
1121,Uruguay,1761.9,1743.47,Copa América
1123,Kenya,1434.55,1456.39,African Cup of Nations qualification
1123,Congo,1533.22,1514.08,African Cup of Nations qualification
1119,Mauritius,1409.69,1396.66,African Cup of Nations qualification
1119,Ghana,1632.59,1645.77,African Cup of Nations qualification
1118,Papua New Guinea,1402.72,1469.69,Oceania Nations Cup
1118,Samoa,1393.32,1373.86,Oceania Nations Cup
1117,Eswatini,1489.32,1503.89,African Cup of Nations qualification
1117,Guinea,1517.59,1501.37,African Cup of Nations qualification
1116,Tahiti,1444.81,1445.95,Oceania Nations Cup
1116,New Caledonia,1464.53,1463.39,Oceania Nations Cup
1115,Zimbabwe,1559.49,1597.56,African Cup of Nations qualification
1115,Malawi,1431.9,1422.17,African Cup of Nations qualification
1120,Madagascar,1463.57,1440.28,African Cup of Nations qualification
1120,DR Congo,1542.59,1579.99,African Cup of Nations qualification
1128,Argentina,1736.16,1740.69,Copa América
1128,Chile,1755.24,1744.69,Copa América
1129,Malaysia,1448.17,1477.27,AFC Asian Cup qualification
1129,Timor-Leste,1231.45,1224.75,AFC Asian Cup qualification
1130,Panama,1620.05,1624.39,Copa América
1130,Bolivia,1571.32,1554.1,Copa América
1136,Colombia,1774.22,1774.54,Copa América
1136,Paraguay,1670.02,1655.85,Copa América
1138,Curaçao,1560.99,1598.46,CFU Caribbean Cup qualification
1138,United States Virgin Islands,1413.82,1395.82,CFU Caribbean Cup qualification
1139,Cambodia,1297.08,1337.35,AFC Asian Cup qualification
1139,Taiwan,1334.44,1301.23,AFC Asian Cup qualification
1135,Saint Vincent and the Grenadines,1506.55,1491.34,CFU Caribbean Cup qualification
1135,Saint Kitts and Nevis,1694.09,1694.77,CFU Caribbean Cup qualification
1137,Bangladesh,1291.27,1276.94,AFC Asian Cup qualification
1137,Tajikistan,1492.68,1492.79,AFC Asian Cup qualification
1133,Yemen,1342.93,1378.1,AFC Asian Cup qualification
1133,Maldives,1336.49,1307.05,AFC Asian Cup qualification
1131,India,1348.27,1422.26,AFC Asian Cup qualification
1131,Laos,1322.15,1294.4,AFC Asian Cup qualification
1134,Dominican Republic,1504.92,1533.0,CFU Caribbean Cup qualification
1134,French Guiana,1668.27,1625.12,CFU Caribbean Cup qualification
1132,United States,1674.52,1718.63,Copa América
1132,Costa Rica,1671.4,1651.58,Copa América
1140,Brazil,1749.93,1769.81,Copa América
1140,Haiti,1532.83,1523.92,Copa América
1141,Ecuador,1717.88,1713.1,Copa América
1141,Peru,1633.21,1637.99,Copa América
1142,New Zealand,1476.23,1483.06,Oceania Nations Cup
1142,New Caledonia,1463.39,1444.13,Oceania Nations Cup
1143,Papua New Guinea,1469.69,1470.7,Oceania Nations Cup
1143,Solomon Islands,1371.12,1356.64,Oceania Nations Cup
1144,Mexico,1800.07,1803.18,Copa América
1144,Jamaica,1531.8,1528.28,Copa América
1145,Uruguay,1743.47,1728.64,Copa América
1145,Venezuela,1560.64,1575.88,Copa América
1146,Argentina,1740.69,1761.5,Copa América
1146,Panama,1624.39,1610.84,Copa América
1147,Chile,1744.69,1742.45,Copa América
1147,Bolivia,1554.1,1544.09,Copa América
1148,France,1727.02,1735.45,UEFA Euro
1148,Romania,1737.07,1716.49,UEFA Euro
1150,Wales,1717.64,1725.76,UEFA Euro
1150,Slovakia,1723.26,1702.94,UEFA Euro
1154,Papua New Guinea,1470.7,1471.41,Oceania Nations Cup
1154,New Zealand,1483.06,1482.35,Oceania Nations Cup
1153,England,1957.03,1946.45,UEFA Euro
1153,Russia,1752.48,1763.06,UEFA Euro
1149,Colombia,1774.54,1761.14,Copa América
1149,Costa Rica,1651.58,1658.11,Copa América
1151,United States,1718.63,1720.32,Copa América
1151,Paraguay,1655.85,1639.42,Copa América
1152,Albania,1682.13,1669.22,UEFA Euro
1152,Switzerland,1810.81,1813.18,UEFA Euro
1155,Benin,1556.03,1557.25,African Cup of Nations qualification
1155,Equatorial Guinea,1454.38,1432.92,African Cup of Nations qualification
1156,Brazil,1769.81,1756.19,Copa América
1156,Peru,1637.99,1651.39,Copa América
1157,Ecuador,1713.1,1742.46,Copa América
1157,Haiti,1523.92,1518.88,Copa América
1158,Germany,1951.54,1957.03,UEFA Euro
1158,Ukraine,1769.78,1759.38,UEFA Euro
1159,Poland,1892.28,1888.93,UEFA Euro
1159,Northern Ireland,1721.93,1711.02,UEFA Euro
1160,Turkey,1773.63,1753.56,UEFA Euro
1160,Croatia,1772.32,1780.1,UEFA Euro
1164,Belgium,1838.89,1825.33,UEFA Euro
1164,Italy,1709.51,1738.14,UEFA Euro
1165,Mexico,1803.18,1797.43,Copa América
1165,Venezuela,1575.88,1587.37,Copa América
1162,Uruguay,1728.64,1738.85,Copa América
1162,Jamaica,1528.28,1523.49,Copa América
1161,Spain,1854.73,1851.98,UEFA Euro
1161,Czech Republic,1695.05,1683.64,UEFA Euro
1163,Republic of Ireland,1815.38,1809.58,UEFA Euro
1163,Sweden,1711.71,1717.5,UEFA Euro
1166,Argentina,1761.5,1771.18,Copa América
1166,Bolivia,1544.09,1535.19,Copa América
1167,Austria,1829.89,1800.1,UEFA Euro
1167,Hungary,1643.86,1674.17,UEFA Euro
1168,Chile,1742.45,1749.57,Copa América
1168,Panama,1610.84,1598.07,Copa América
1169,Portugal,1668.06,1672.88,UEFA Euro
1169,Iceland,1753.35,1748.53,UEFA Euro
1170,France,1735.45,1754.34,UEFA Euro
1170,Albania,1669.22,1652.98,UEFA Euro
1171,Romania,1716.49,1721.92,UEFA Euro
1171,Switzerland,1813.18,1810.46,UEFA Euro
1172,Russia,1763.06,1739.64,UEFA Euro
1172,Slovakia,1702.94,1713.35,UEFA Euro
1175,England,1946.45,1940.42,UEFA Euro
1175,Wales,1725.76,1717.0,UEFA Euro
1176,Germany,1957.03,1955.1,UEFA Euro
1176,Poland,1888.93,1892.8,UEFA Euro
1173,Ukraine,1759.38,1736.62,UEFA Euro
1173,Northern Ireland,1711.02,1736.78,UEFA Euro
1174,United States,1720.32,1724.96,Copa América
1174,Ecuador,1742.46,1731.82,Copa América
1177,Czech Republic,1683.64,1689.06,UEFA Euro
1177,Croatia,1780.1,1774.69,UEFA Euro
1178,Italy,1738.14,1744.42,UEFA Euro
1178,Sweden,1717.5,1698.69,UEFA Euro
1179,Peru,1651.39,1654.45,Copa América
1179,Colombia,1761.14,1758.08,Copa América
1180,Spain,1851.98,1879.54,UEFA Euro
1180,Turkey,1753.56,1739.08,UEFA Euro
1181,Argentina,1771.18,1781.92,Copa América
1181,Venezuela,1587.37,1577.07,Copa América
1182,Belgium,1825.33,1842.41,UEFA Euro
1182,Republic of Ireland,1809.58,1790.49,UEFA Euro
1183,Iceland,1748.53,1744.32,UEFA Euro
1183,Hungary,1674.17,1678.38,UEFA Euro
1184,Mexico,1797.43,1786.06,Copa América
1184,Chile,1749.57,1781.64,Copa América
1185,Portugal,1672.88,1679.89,UEFA Euro
1185,Austria,1800.1,1793.08,UEFA Euro
1187,France,1754.34,1757.54,UEFA Euro
1187,Switzerland,1810.46,1808.86,UEFA Euro
1186,French Guiana,1625.12,1675.14,CFU Caribbean Cup qualification
1186,Bermuda,1599.53,1571.73,CFU Caribbean Cup qualification
1188,Romania,1721.92,1698.0,UEFA Euro
1188,Albania,1652.98,1663.79,UEFA Euro
1190,Russia,1739.64,1718.34,UEFA Euro
1190,Wales,1717.0,1753.18,UEFA Euro
1189,Slovakia,1713.35,1724.83,UEFA Euro
1189,England,1940.42,1934.68,UEFA Euro
1191,Croatia,1774.69,1782.18,UEFA Euro
1191,Spain,1879.54,1866.61,UEFA Euro
1192,Czech Republic,1689.06,1671.92,UEFA Euro
1192,Turkey,1739.08,1761.18,UEFA Euro
1193,Northern Ireland,1736.78,1727.92,UEFA Euro
1193,Germany,1955.1,1954.92,UEFA Euro
1194,Ukraine,1736.62,1725.05,UEFA Euro
1194,Poland,1892.8,1894.21,UEFA Euro
1195,United States,1724.96,1716.58,Copa América
1195,Argentina,1781.92,1803.34,Copa América
1196,Colombia,1758.08,1748.76,Copa América
1196,Chile,1781.64,1793.17,Copa América
1197,Hungary,1678.38,1678.47,UEFA Euro
1197,Portugal,1679.89,1679.8,UEFA Euro
1198,Iceland,1744.32,1755.46,UEFA Euro
1198,Austria,1793.08,1770.29,UEFA Euro
1199,Italy,1744.42,1735.74,UEFA Euro
1199,Republic of Ireland,1790.49,1796.17,UEFA Euro
1200,Sweden,1698.69,1686.52,UEFA Euro
1200,Belgium,1842.41,1843.32,UEFA Euro
1203,Switzerland,1808.86,1811.27,UEFA Euro
1203,Poland,1894.21,1889.4,UEFA Euro
1204,Croatia,1782.18,1769.31,UEFA Euro
1204,Portugal,1679.8,1692.02,UEFA Euro
1202,Wales,1753.18,1759.14,UEFA Euro
1202,Northern Ireland,1727.92,1709.37,UEFA Euro
1201,United States,1716.58,1707.51,Copa América
1201,Colombia,1748.76,1751.91,Copa América
1205,Argentina,1803.34,1803.05,Copa América
1205,Chile,1793.17,1793.47,Copa América
1206,France,1757.54,1767.98,UEFA Euro
1206,Republic of Ireland,1796.17,1785.06,UEFA Euro
1207,Germany,1954.92,1964.22,UEFA Euro
1207,Slovakia,1724.83,1716.43,UEFA Euro
1208,Hungary,1678.47,1672.89,UEFA Euro
1208,Belgium,1843.32,1863.7,UEFA Euro
1209,England,1934.68,1919.93,UEFA Euro
1209,Iceland,1755.46,1770.59,UEFA Euro
1210,Italy,1735.74,1752.7,UEFA Euro
1210,Spain,1866.61,1853.01,UEFA Euro
1211,Poland,1889.4,1879.12,UEFA Euro
1211,Portugal,1692.02,1697.16,UEFA Euro
1212,Wales,1759.14,1791.12,UEFA Euro
1212,Belgium,1863.7,1850.78,UEFA Euro
1213,Germany,1964.22,1958.79,UEFA Euro
1213,Italy,1752.7,1758.13,UEFA Euro
1214,France,1767.98,1803.65,UEFA Euro
1214,Iceland,1770.59,1750.44,UEFA Euro
1215,Portugal,1697.16,1712.76,UEFA Euro
1215,Wales,1791.12,1778.48,UEFA Euro
1216,France,1803.65,1839.31,UEFA Euro
1216,Germany,1958.79,1944.6,UEFA Euro
1217,France,1839.31,1812.33,UEFA Euro
1217,Portugal,1712.76,1719.35,UEFA Euro
1218,Argentina,1803.05,1805.51,FIFA World Cup qualification
1218,Uruguay,1738.85,1726.59,FIFA World Cup qualification
1227,Australia,1762.5,1769.12,FIFA World Cup qualification
1227,Iraq,1543.95,1530.67,FIFA World Cup qualification
1226,Bolivia,1535.19,1515.1,FIFA World Cup qualification
1226,Peru,1654.45,1678.47,FIFA World Cup qualification
1225,Colombia,1751.91,1760.47,FIFA World Cup qualification
1225,Venezuela,1577.07,1561.01,FIFA World Cup qualification
1224,Ecuador,1731.82,1717.87,FIFA World Cup qualification
1224,Brazil,1756.19,1782.19,FIFA World Cup qualification
1228,Iran,1728.53,1741.75,FIFA World Cup qualification
1228,Qatar,1645.12,1622.18,FIFA World Cup qualification
1222,Japan,1851.36,1829.27,FIFA World Cup qualification
1222,United Arab Emirates,1673.03,1684.35,FIFA World Cup qualification
1221,South Korea,1772.51,1773.97,FIFA World Cup qualification
1221,China,1688.25,1665.38,FIFA World Cup qualification
1220,Paraguay,1639.42,1653.03,FIFA World Cup qualification
1220,Chile,1793.47,1772.22,FIFA World Cup qualification
1219,Saudi Arabia,1711.94,1707.82,FIFA World Cup qualification
1219,Thailand,1552.27,1535.16,FIFA World Cup qualification
1223,Uzbekistan,1598.21,1614.09,FIFA World Cup qualification
1223,Syria,1639.0,1605.5,FIFA World Cup qualification
1229,El Salvador,1548.17,1536.01,FIFA World Cup qualification
1229,Mexico,1786.06,1799.1,FIFA World Cup qualification
1230,Haiti,1518.88,1509.59,FIFA World Cup qualification
1230,Costa Rica,1658.11,1659.6,FIFA World Cup qualification
1231,Honduras,1531.77,1551.86,FIFA World Cup qualification
1231,Canada,1613.16,1576.25,FIFA World Cup qualification
1232,Panama,1598.07,1625.49,FIFA World Cup qualification
1232,Jamaica,1523.49,1511.66,FIFA World Cup qualification
1233,South Africa,1581.69,1577.01,African Cup of Nations qualification
1233,Mauritania,1469.44,1474.13,African Cup of Nations qualification
1234,Saint Vincent and the Grenadines,1491.34,1477.92,FIFA World Cup qualification
1234,United States,1707.51,1748.96,FIFA World Cup qualification
1235,Trinidad and Tobago,1718.86,1710.31,FIFA World Cup qualification
1235,Guatemala,1616.94,1625.49,FIFA World Cup qualification
1241,Cape Verde,1535.06,1519.34,African Cup of Nations qualification
1241,Libya,1518.37,1531.09,African Cup of Nations qualification
1243,Angola,1424.68,1426.02,African Cup of Nations qualification
1243,Madagascar,1440.28,1438.93,African Cup of Nations qualification
1242,Cameroon,1588.29,1596.25,African Cup of Nations qualification
1242,Gambia,1400.36,1385.17,African Cup of Nations qualification
1240,Senegal,1687.07,1691.88,African Cup of Nations qualification
1240,Namibia,1422.99,1412.22,African Cup of Nations qualification
1244,Ethiopia,1429.02,1432.53,African Cup of Nations qualification
1244,Seychelles,1385.32,1359.07,African Cup of Nations qualification
1238,Mozambique,1448.66,1451.75,African Cup of Nations qualification
1238,Mauritius,1396.66,1371.12,African Cup of Nations qualification
1237,Nigeria,1529.2,1530.18,African Cup of Nations qualification
1237,Tanzania,1435.25,1413.17,African Cup of Nations qualification
1236,Ivory Coast,1580.13,1572.92,African Cup of Nations qualification
1236,Sierra Leone,1398.19,1412.61,African Cup of Nations qualification
1239,Ghana,1645.77,1639.06,African Cup of Nations qualification
1239,Rwanda,1478.45,1491.88,African Cup of Nations qualification
1267,Malawi,1422.17,1432.23,African Cup of Nations qualification
1267,Eswatini,1503.89,1466.96,African Cup of Nations qualification
1266,Algeria,1703.42,1727.1,African Cup of Nations qualification
1266,Lesotho,1347.63,1344.2,African Cup of Nations qualification
1265,Burkina Faso,1536.82,1539.04,African Cup of Nations qualification
1265,Botswana,1467.76,1455.7,African Cup of Nations qualification
1264,Congo,1514.08,1518.97,African Cup of Nations qualification
1264,Guinea-Bissau,1496.85,1468.34,African Cup of Nations qualification
1263,DR Congo,1579.99,1603.5,African Cup of Nations qualification
1263,Central African Republic,1529.81,1504.11,African Cup of Nations qualification
1262,Czech Republic,1671.92,1675.14,FIFA World Cup qualification
1262,Northern Ireland,1709.37,1706.15,FIFA World Cup qualification
1261,Denmark,1625.76,1625.32,FIFA World Cup qualification
1261,Armenia,1506.72,1486.62,FIFA World Cup qualification
1260,Equatorial Guinea,1432.92,1462.87,African Cup of Nations qualification
1260,South Sudan,1381.07,1355.51,African Cup of Nations qualification
1259,Guinea,1501.37,1512.17,African Cup of Nations qualification
1259,Zimbabwe,1597.56,1559.46,African Cup of Nations qualification
1258,Kazakhstan,1545.6,1567.92,FIFA World Cup qualification
1258,Poland,1879.12,1867.95,FIFA World Cup qualification
1257,Lithuania,1570.29,1579.46,FIFA World Cup qualification
1257,Slovenia,1679.99,1670.82,FIFA World Cup qualification
1256,Mali,1586.0,1610.82,African Cup of Nations qualification
1256,Benin,1557.25,1529.73,African Cup of Nations qualification
1254,Niger,1436.94,1455.43,African Cup of Nations qualification
1254,Burundi,1446.0,1415.22,African Cup of Nations qualification
1253,Malta,1479.21,1470.5,FIFA World Cup qualification
1253,Scotland,1787.28,1848.28,FIFA World Cup qualification
1252,Norway,1622.64,1614.51,FIFA World Cup qualification
1252,Germany,1944.6,1967.38,FIFA World Cup qualification
1251,Romania,1698.0,1693.12,FIFA World Cup qualification
1251,Montenegro,1640.94,1645.82,FIFA World Cup qualification
1250,San Marino,1455.16,1432.46,FIFA World Cup qualification
1250,Azerbaijan,1541.47,1547.46,FIFA World Cup qualification
1249,Slovakia,1716.43,1702.23,FIFA World Cup qualification
1249,England,1919.93,1919.95,FIFA World Cup qualification
1248,Togo,1430.37,1495.55,African Cup of Nations qualification
1248,Djibouti,1336.44,1314.36,African Cup of Nations qualification
1247,Tunisia,1599.27,1621.29,African Cup of Nations qualification
1247,Liberia,1524.13,1500.52,African Cup of Nations qualification
1246,Uganda,1533.71,1532.34,African Cup of Nations qualification
1246,Comoros,1389.55,1371.33,African Cup of Nations qualification
1245,Zambia,1537.7,1534.25,African Cup of Nations qualification
1245,Kenya,1456.39,1463.29,African Cup of Nations qualification
1255,Morocco,1592.2,1604.54,African Cup of Nations qualification
1255,São Tomé and Príncipe,1362.77,1350.12,African Cup of Nations qualification
1273,Finland,1603.18,1607.19,FIFA World Cup qualification
1273,Kosovo,1650.0,1645.98,FIFA World Cup qualification
1276,Georgia,1651.94,1631.78,FIFA World Cup qualification
1276,Austria,1770.29,1774.41,FIFA World Cup qualification
1274,Croatia,1769.31,1768.96,FIFA World Cup qualification
1274,Turkey,1761.18,1761.89,FIFA World Cup qualification
1272,Ukraine,1725.05,1726.14,FIFA World Cup qualification
1272,Iceland,1750.44,1749.34,FIFA World Cup qualification
1275,Albania,1663.79,1659.3,FIFA World Cup qualification
1275,North Macedonia,1499.91,1483.1,FIFA World Cup qualification
1270,Spain,1853.01,1883.36,FIFA World Cup qualification
1270,Liechtenstein,1501.81,1494.79,FIFA World Cup qualification
1269,Wales,1778.48,1795.87,FIFA World Cup qualification
1269,Moldova,1487.87,1478.39,FIFA World Cup qualification
1268,Serbia,1590.52,1605.76,FIFA World Cup qualification
1268,Republic of Ireland,1785.06,1777.45,FIFA World Cup qualification
1271,Israel,1649.59,1628.67,FIFA World Cup qualification
1271,Italy,1758.13,1773.26,FIFA World Cup qualification
1293,Andorra,1439.25,1419.63,FIFA World Cup qualification
1293,Latvia,1564.52,1568.25,FIFA World Cup qualification
1294,Belarus,1600.86,1617.16,FIFA World Cup qualification
1294,France,1812.33,1796.03,FIFA World Cup qualification
1295,Bosnia and Herzegovina,1705.43,1735.91,FIFA World Cup qualification
1295,Estonia,1576.97,1557.58,FIFA World Cup qualification
1296,Brazil,1782.19,1786.84,FIFA World Cup qualification
1296,Colombia,1760.47,1746.4,FIFA World Cup qualification
1297,Bulgaria,1586.19,1588.2,FIFA World Cup qualification
1297,Luxembourg,1492.69,1470.58,FIFA World Cup qualification
1299,Chile,1772.22,1785.02,FIFA World Cup qualification
1299,Bolivia,1515.1,1503.98,FIFA World Cup qualification
